"y","x","color_pal","title","year","artist","acuisition.year","medium","image_nail","accession_number"
1750,24,"#D0A875","Lady Hall of Dunglass",1752,"Ramsay, Allan",1952,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N06/N06066_8.jpg","N06066"
1750,25,"#74695B","Gin Lane",1751,"Hogarth, William",1973,"Etching and engraving on paper","http://www.tate.org.uk/art/images/work/T/T01/T01799_8.jpg","T01799"
1750,26,"#CDBDA5","Gin Lane",1751,"Hogarth, William",1973,"Etching and engraving on paper","http://www.tate.org.uk/art/images/work/T/T01/T01799_8.jpg","T01799"
1750,27,"#D5C6AF","Gin Lane",1751,"Hogarth, William",1973,"Etching and engraving on paper","http://www.tate.org.uk/art/images/work/T/T01/T01799_8.jpg","T01799"
1750,28,"#443123","A Family Group in a Landscape",1750,"British School 18th century",1939,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N05/N05049_8.jpg","N05049"
1750,29,"#A35A3D","A Family Group in a Landscape",1750,"British School 18th century",1939,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N05/N05049_8.jpg","N05049"
1750,30,"#CE673E","A Family Group in a Landscape",1750,"British School 18th century",1939,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N05/N05049_8.jpg","N05049"
1750,31,"#A1764B","Study of a Cow in a Landscape",1758,"Gainsborough, Thomas",1996,"Graphite on paper","http://www.tate.org.uk/art/images/work/T/T08/T08111_8.jpg","T08111"
1750,32,"#7E5D3F","Study of a Cow in a Landscape",1758,"Gainsborough, Thomas",1996,"Graphite on paper","http://www.tate.org.uk/art/images/work/T/T08/T08111_8.jpg","T08111"
1750,33,"#EBDAC7","Study of a Cow in a Landscape",1758,"Gainsborough, Thomas",1996,"Graphite on paper","http://www.tate.org.uk/art/images/work/T/T08/T08111_8.jpg","T08111"
1750,34,"#161211","Self-Portrait when Young",1753,"Reynolds, Sir Joshua",1871,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N00/N00889_8.jpg","N00889"
1750,35,"#A7907F","Self-Portrait when Young",1753,"Reynolds, Sir Joshua",1871,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N00/N00889_8.jpg","N00889"
1750,36,"#CEB7A4","Self-Portrait when Young",1753,"Reynolds, Sir Joshua",1871,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N00/N00889_8.jpg","N00889"
1750,37,"#442F26","Alexander Boswell, Lord Auchinleck",1754,"Ramsay, Allan",1968,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T01/T01049_8.jpg","T01049"
1750,38,"#A27A5B","Alexander Boswell, Lord Auchinleck",1754,"Ramsay, Allan",1968,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T01/T01049_8.jpg","T01049"
1750,39,"#C1956E","Alexander Boswell, Lord Auchinleck",1754,"Ramsay, Allan",1968,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T01/T01049_8.jpg","T01049"
1750,40,"#36342A","Sigismunda Mourning over the Heart of Guiscardo",1759,"Hogarth, William",1879,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N01/N01046_8.jpg","N01046"
1750,41,"#A18D64","Sigismunda Mourning over the Heart of Guiscardo",1759,"Hogarth, William",1879,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N01/N01046_8.jpg","N01046"
1750,42,"#C7B186","Sigismunda Mourning over the Heart of Guiscardo",1759,"Hogarth, William",1879,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N01/N01046_8.jpg","N01046"
1750,43,"#6A563F","Castle by a Lake",1750,"British School 18th century",1910,"Oil paint on wood","http://www.tate.org.uk/art/images/work/N/N02/N02716_8.jpg","N02716"
1750,44,"#D2AA45","Castle by a Lake",1750,"British School 18th century",1910,"Oil paint on wood","http://www.tate.org.uk/art/images/work/N/N02/N02716_8.jpg","N02716"
1750,45,"#E4C260","Castle by a Lake",1750,"British School 18th century",1910,"Oil paint on wood","http://www.tate.org.uk/art/images/work/N/N02/N02716_8.jpg","N02716"
1750,46,"#999583","Near Charlton, Kent",1753,"Richards, John Inigo",1996,"Graphite and watercolour on paper","http://www.tate.org.uk/art/images/work/T/T08/T08270_8.jpg","T08270"
1750,47,"#676154","Near Charlton, Kent",1753,"Richards, John Inigo",1996,"Graphite and watercolour on paper","http://www.tate.org.uk/art/images/work/T/T08/T08270_8.jpg","T08270"
1750,48,"#DFD8C6","Near Charlton, Kent",1753,"Richards, John Inigo",1996,"Graphite and watercolour on paper","http://www.tate.org.uk/art/images/work/T/T08/T08270_8.jpg","T08270"
1750,49,"#383228","A Girl Sewing",1750,"Mercier, Philip",1965,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T00/T00759_8.jpg","T00759"
1750,50,"#A08D6E","A Girl Sewing",1750,"Mercier, Philip",1965,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T00/T00759_8.jpg","T00759"
1750,51,"#CDAE88","A Girl Sewing",1750,"Mercier, Philip",1965,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T00/T00759_8.jpg","T00759"
1750,52,"#624C3A","An Old Horse",1755,"Gainsborough, Thomas",1896,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N01/N01484_8.jpg","N01484"
1750,53,"#9D8D7D","An Old Horse",1755,"Gainsborough, Thomas",1896,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N01/N01484_8.jpg","N01484"
1750,54,"#C4B6A6","An Old Horse",1755,"Gainsborough, Thomas",1896,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N01/N01484_8.jpg","N01484"
1750,55,"#635F54","Rocky Bay Scene",1759,"Cozens, Alexander",1996,"Oil paint on paper","http://www.tate.org.uk/art/images/work/T/T08/T08044_8.jpg","T08044"
1750,56,"#A3A08A","Rocky Bay Scene",1759,"Cozens, Alexander",1996,"Oil paint on paper","http://www.tate.org.uk/art/images/work/T/T08/T08044_8.jpg","T08044"
1750,57,"#EEE9DC","Rocky Bay Scene",1759,"Cozens, Alexander",1996,"Oil paint on paper","http://www.tate.org.uk/art/images/work/T/T08/T08044_8.jpg","T08044"
1750,58,"#7E6D59","Italian Composition: The Outskirts of a Town",1750,"Taverner, William",1997,"Graphite and watercolour on paper","http://www.tate.org.uk/art/images/work/T/T08/T08512_8.jpg","T08512"
1750,59,"#EFE6D6","Italian Composition: The Outskirts of a Town",1750,"Taverner, William",1997,"Graphite and watercolour on paper","http://www.tate.org.uk/art/images/work/T/T08/T08512_8.jpg","T08512"
1750,60,"#D0C0A4","Italian Composition: The Outskirts of a Town",1750,"Taverner, William",1997,"Graphite and watercolour on paper","http://www.tate.org.uk/art/images/work/T/T08/T08512_8.jpg","T08512"
1760,1,"#867761","A Discussion on Painting (Vol. IV, The Art of Poetry), engraved by A. Walker",1766,"Duncombe, Susanna",1986,"Etching on paper","http://www.tate.org.uk/art/images/work/T/T04/T04316_8.jpg","T04316"
1760,2,"#D5C7B2","A Discussion on Painting (Vol. IV, The Art of Poetry), engraved by A. Walker",1766,"Duncombe, Susanna",1986,"Etching on paper","http://www.tate.org.uk/art/images/work/T/T04/T04316_8.jpg","T04316"
1760,3,"#C8BAA4","A Discussion on Painting (Vol. IV, The Art of Poetry), engraved by A. Walker",1766,"Duncombe, Susanna",1986,"Etching on paper","http://www.tate.org.uk/art/images/work/T/T04/T04316_8.jpg","T04316"
1760,4,"#DEE3E3","View near the Loggerheads, Denbigh",1765,"Wilson, Richard",1854,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N02/N02989_8.jpg","N02989"
1760,5,"#886D48","View near the Loggerheads, Denbigh",1765,"Wilson, Richard",1854,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N02/N02989_8.jpg","N02989"
1760,6,"#C4B398","View near the Loggerheads, Denbigh",1765,"Wilson, Richard",1854,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N02/N02989_8.jpg","N02989"
1760,7,"#3A2826","An Officer of the 16th Light Dragoons",1765,"Gainsborough, Thomas",1963,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T00/T00642_8.jpg","T00642"
1760,8,"#A28875","An Officer of the 16th Light Dragoons",1765,"Gainsborough, Thomas",1963,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T00/T00642_8.jpg","T00642"
1760,9,"#D9C9BD","An Officer of the 16th Light Dragoons",1765,"Gainsborough, Thomas",1963,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T00/T00642_8.jpg","T00642"
1760,10,"#2B281E","A Landscape with the Story of Cadmus Killing the Dragon",1765,"Zuccarelli, Francesco",1985,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T04/T04121_8.jpg","T04121"
1760,11,"#9CC7CF","A Landscape with the Story of Cadmus Killing the Dragon",1765,"Zuccarelli, Francesco",1985,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T04/T04121_8.jpg","T04121"
1760,12,"#86A29B","A Landscape with the Story of Cadmus Killing the Dragon",1765,"Zuccarelli, Francesco",1985,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T04/T04121_8.jpg","T04121"
1760,13,"#494028","Sunset: Carthorses Drinking at a Stream",1760,"Gainsborough, Thomas",1847,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N00/N00310_8.jpg","N00310"
1760,14,"#9F9569","Sunset: Carthorses Drinking at a Stream",1760,"Gainsborough, Thomas",1847,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N00/N00310_8.jpg","N00310"
1760,15,"#D4BF7E","Sunset: Carthorses Drinking at a Stream",1760,"Gainsborough, Thomas",1847,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N00/N00310_8.jpg","N00310"
1760,16,"#877D6B","[title not known]",1768,"British (?) School",1997,"Etching on paper","http://www.tate.org.uk/art/images/work/T/T11/T11341_8.jpg","T11341"
1760,17,"#D0C4AB","[title not known]",1768,"British (?) School",1997,"Etching on paper","http://www.tate.org.uk/art/images/work/T/T11/T11341_8.jpg","T11341"
1760,18,"#D8CEB8","[title not known]",1768,"British (?) School",1997,"Etching on paper","http://www.tate.org.uk/art/images/work/T/T11/T11341_8.jpg","T11341"
1760,19,"#76604D","Newmarket Heath, with a Rubbing-Down House",1765,"Stubbs, George",1979,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T02/T02388_8.jpg","T02388"
1760,20,"#D2D9E7","Newmarket Heath, with a Rubbing-Down House",1765,"Stubbs, George",1979,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T02/T02388_8.jpg","T02388"
1760,21,"#B2C9DF","Newmarket Heath, with a Rubbing-Down House",1765,"Stubbs, George",1979,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T02/T02388_8.jpg","T02388"
1760,22,"#140903","A Girl Singing Ballads by a Paper Lanthorn",1765,"Morland, Henry Robert",1944,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N05/N05471_8.jpg","N05471"
1760,23,"#D3B37E","A Girl Singing Ballads by a Paper Lanthorn",1765,"Morland, Henry Robert",1944,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N05/N05471_8.jpg","N05471"
1760,24,"#A77031","A Girl Singing Ballads by a Paper Lanthorn",1765,"Morland, Henry Robert",1944,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N05/N05471_8.jpg","N05471"
1760,25,"#5E5442","Tivoli; Temple of the Sibyl and the Campagna",1765,"Wilson, Richard",1973,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T01/T01706_8.jpg","T01706"
1760,26,"#D2CBAD","Tivoli; Temple of the Sibyl and the Campagna",1765,"Wilson, Richard",1973,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T01/T01706_8.jpg","T01706"
1760,27,"#C2BB9D","Tivoli; Temple of the Sibyl and the Campagna",1765,"Wilson, Richard",1973,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T01/T01706_8.jpg","T01706"
1760,28,"#2E2918","Sir Watkin Williams-Wynn and his Mother",1768,"Reynolds, Sir Joshua",1947,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N05/N05750_8.jpg","N05750"
1760,29,"#A28D62","Sir Watkin Williams-Wynn and his Mother",1768,"Reynolds, Sir Joshua",1947,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N05/N05750_8.jpg","N05750"
1760,30,"#D0A777","Sir Watkin Williams-Wynn and his Mother",1768,"Reynolds, Sir Joshua",1947,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N05/N05750_8.jpg","N05750"
1760,31,"#E7DFCB","[title not known]",1762,"Hartley, Mary, of Bath",1997,"Etching on paper","http://www.tate.org.uk/art/images/work/T/T11/T11377_8.jpg","T11377"
1760,32,"#E5DDC8","[title not known]",1762,"Hartley, Mary, of Bath",1997,"Etching on paper","http://www.tate.org.uk/art/images/work/T/T11/T11377_8.jpg","T11377"
1760,33,"#B9AF9B","[title not known]",1762,"Hartley, Mary, of Bath",1997,"Etching on paper","http://www.tate.org.uk/art/images/work/T/T11/T11377_8.jpg","T11377"
1760,34,"#A5946B","A Lake",1763,"Cozens, Alexander",1967,"Ink and watercolour on paper","http://www.tate.org.uk/art/images/work/T/T00/T00980_8.jpg","T00980"
1760,35,"#5A4F32","A Lake",1763,"Cozens, Alexander",1967,"Ink and watercolour on paper","http://www.tate.org.uk/art/images/work/T/T00/T00980_8.jpg","T00980"
1760,36,"#CAB487","A Lake",1763,"Cozens, Alexander",1967,"Ink and watercolour on paper","http://www.tate.org.uk/art/images/work/T/T00/T00980_8.jpg","T00980"
1760,37,"#533D35","Andromache Offering Sacrifice to Hector’s Shade",1760,"Morison, Colin",1991,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T05/T05872_8.jpg","T05872"
1760,38,"#9D7A6E","Andromache Offering Sacrifice to Hector’s Shade",1760,"Morison, Colin",1991,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T05/T05872_8.jpg","T05872"
1760,39,"#CFAFA2","Andromache Offering Sacrifice to Hector’s Shade",1760,"Morison, Colin",1991,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T05/T05872_8.jpg","T05872"
1760,40,"#8B7562","A Lady with Hands Folded",1760,"Scott, Samuel",1997,"Graphite and watercolour on paper","http://www.tate.org.uk/art/images/work/T/T08/T08477_8.jpg","T08477"
1760,41,"#C7B29A","A Lady with Hands Folded",1760,"Scott, Samuel",1997,"Graphite and watercolour on paper","http://www.tate.org.uk/art/images/work/T/T08/T08477_8.jpg","T08477"
1760,42,"#E0D0BB","A Lady with Hands Folded",1760,"Scott, Samuel",1997,"Graphite and watercolour on paper","http://www.tate.org.uk/art/images/work/T/T08/T08477_8.jpg","T08477"
1760,43,"#7E715E","An Assembly of Shepherds (Vol. I, Book II, Ode 19), engraved by A. Walker",1766,"Duncombe, Susanna",1986,"Etching on paper","http://www.tate.org.uk/art/images/work/T/T04/T04313_8.jpg","T04313"
1760,44,"#D1C6B3","An Assembly of Shepherds (Vol. I, Book II, Ode 19), engraved by A. Walker",1766,"Duncombe, Susanna",1986,"Etching on paper","http://www.tate.org.uk/art/images/work/T/T04/T04313_8.jpg","T04313"
1760,45,"#D1C6B2","An Assembly of Shepherds (Vol. I, Book II, Ode 19), engraved by A. Walker",1766,"Duncombe, Susanna",1986,"Etching on paper","http://www.tate.org.uk/art/images/work/T/T04/T04313_8.jpg","T04313"
1760,46,"#3A2816","Abel Moysey",1764,"Gainsborough, Thomas",1861,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N00/N00678_8.jpg","N00678"
1760,47,"#9F762F","Abel Moysey",1764,"Gainsborough, Thomas",1861,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N00/N00678_8.jpg","N00678"
1760,48,"#BE9340","Abel Moysey",1764,"Gainsborough, Thomas",1861,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N00/N00678_8.jpg","N00678"
1760,49,"#4A3B2D","Mr and Mrs Dalton and their Niece Mary de Heulle",1765,"Zoffany, Johan",1974,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T01/T01895_8.jpg","T01895"
1760,50,"#969A80","Mr and Mrs Dalton and their Niece Mary de Heulle",1765,"Zoffany, Johan",1974,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T01/T01895_8.jpg","T01895"
1760,51,"#A8C0B2","Mr and Mrs Dalton and their Niece Mary de Heulle",1765,"Zoffany, Johan",1974,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T01/T01895_8.jpg","T01895"
1760,52,"#3B332F","Sir James Hodges",1765,"Reynolds, Sir Joshua",1920,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N03/N03545_8.jpg","N03545"
1760,53,"#9C9A87","Sir James Hodges",1765,"Reynolds, Sir Joshua",1920,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N03/N03545_8.jpg","N03545"
1760,54,"#B9C2B2","Sir James Hodges",1765,"Reynolds, Sir Joshua",1920,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N03/N03545_8.jpg","N03545"
1760,55,"#473D33","Woody Landscape with Building",1768,"Gainsborough, Thomas",1900,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N01/N01825_8.jpg","N01825"
1760,56,"#957D5E","Woody Landscape with Building",1768,"Gainsborough, Thomas",1900,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N01/N01825_8.jpg","N01825"
1760,57,"#A7977D","Woody Landscape with Building",1768,"Gainsborough, Thomas",1900,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N01/N01825_8.jpg","N01825"
1760,58,"#2F291A","‘The Parish Clerk’ (Edward Orpin, Parish Clerk of Bradford-upon-Avon)",1760,"Gainsborough, Thomas",1876,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N00/N00760_8.jpg","N00760"
1760,59,"#9F8B5E","‘The Parish Clerk’ (Edward Orpin, Parish Clerk of Bradford-upon-Avon)",1760,"Gainsborough, Thomas",1876,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N00/N00760_8.jpg","N00760"
1760,60,"#C7B178","‘The Parish Clerk’ (Edward Orpin, Parish Clerk of Bradford-upon-Avon)",1760,"Gainsborough, Thomas",1876,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N00/N00760_8.jpg","N00760"
1770,1,"#AB9F8A","In the Wood near Albano",1774,"Downman, John",1997,"Graphite, watercolour and ink on paper","http://www.tate.org.uk/art/images/work/T/T09/T09403_8.jpg","T09403"
1770,2,"#DDD3C1","In the Wood near Albano",1774,"Downman, John",1997,"Graphite, watercolour and ink on paper","http://www.tate.org.uk/art/images/work/T/T09/T09403_8.jpg","T09403"
1770,3,"#D3C6AF","In the Wood near Albano",1774,"Downman, John",1997,"Graphite, watercolour and ink on paper","http://www.tate.org.uk/art/images/work/T/T09/T09403_8.jpg","T09403"
1770,4,"#E0CDAD","Two Gentlemen Going Shooting with a Dog and a Groom with Two Shooting Ponies",1771,"Laroon, Marcellus, the Younger",1922,"Ink, watercolour and graphite on paper","http://www.tate.org.uk/art/images/work/N/N03/N03624_8.jpg","N03624"
1770,5,"#A38D6F","Two Gentlemen Going Shooting with a Dog and a Groom with Two Shooting Ponies",1771,"Laroon, Marcellus, the Younger",1922,"Ink, watercolour and graphite on paper","http://www.tate.org.uk/art/images/work/N/N03/N03624_8.jpg","N03624"
1770,6,"#DBC8A9","Two Gentlemen Going Shooting with a Dog and a Groom with Two Shooting Ponies",1771,"Laroon, Marcellus, the Younger",1922,"Ink, watercolour and graphite on paper","http://www.tate.org.uk/art/images/work/N/N03/N03624_8.jpg","N03624"
1770,7,"#423628","Mrs Cadoux",1770,"British School 18th century",1931,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N03/N03728_8.jpg","N03728"
1770,8,"#A28F75","Mrs Cadoux",1770,"British School 18th century",1931,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N03/N03728_8.jpg","N03728"
